,datachange_notifications,period,queuesize,change_int
775,14534300,10.0,1.0,1.0
776,12240700,10.0,1.0,1.0
777,15601900,10.0,1.0,1.0
778,10301700,10.0,1.0,1.0
779,13425100,10.0,1.0,1.0
780,12273800,10.0,1.0,1.0
781,12648300,10.0,1.0,1.0
782,10956800,10.0,1.0,1.0
783,12870600,10.0,1.0,1.0
784,11976300,10.0,1.0,1.0
785,14784300,10.0,1.0,1.0
786,11538400,10.0,1.0,1.0
787,12276700,10.0,1.0,1.0
788,10854100,10.0,1.0,1.0
789,14172700,10.0,1.0,1.0
790,11904400,10.0,1.0,1.0
791,12752600,10.0,1.0,1.0
792,11561800,10.0,1.0,1.0
793,18973400,10.0,1.0,1.0
794,12026300,10.0,1.0,1.0
795,12196400,10.0,1.0,1.0
796,12590200,10.0,1.0,1.0
797,12115300,10.0,1.0,1.0
798,11504600,10.0,1.0,1.0
799,14342800,10.0,1.0,1.0
800,12123600,10.0,1.0,1.0
801,13333400,10.0,1.0,1.0
802,12467400,10.0,1.0,1.0
803,11922800,10.0,1.0,1.0
804,13800600,10.0,1.0,1.0
805,11814700,10.0,1.0,1.0
806,12612200,10.0,1.0,1.0
807,13624500,10.0,1.0,1.0
808,11610100,10.0,1.0,1.0
809,16874200,10.0,1.0,1.0
810,11152600,10.0,1.0,1.0
811,11287000,10.0,1.0,1.0
812,11099700,10.0,1.0,1.0
813,11982700,10.0,1.0,1.0
814,18081100,10.0,1.0,1.0
815,13955100,10.0,1.0,1.0
816,18939800,10.0,1.0,1.0
817,12255400,10.0,1.0,1.0
818,12119100,10.0,1.0,1.0
819,16748100,10.0,1.0,1.0
820,12768700,10.0,1.0,1.0
821,14130000,10.0,1.0,1.0
822,13565100,10.0,1.0,1.0
823,11206500,10.0,1.0,1.0
824,15018100,10.0,1.0,1.0
825,13121400,10.0,1.0,1.0
826,13601700,10.0,1.0,1.0
827,15424700,10.0,1.0,1.0
828,13757100,10.0,1.0,1.0
829,14386000,10.0,1.0,1.0
830,13486400,10.0,1.0,1.0
831,14650400,10.0,1.0,1.0
832,13462400,10.0,1.0,1.0
833,11729800,10.0,1.0,1.0
834,12306500,10.0,1.0,1.0
835,12037700,10.0,1.0,1.0
836,11821700,10.0,1.0,1.0
837,12860100,10.0,1.0,1.0
838,11995300,10.0,1.0,1.0
839,11922300,10.0,1.0,1.0
840,13939100,10.0,1.0,1.0
841,13434500,10.0,1.0,1.0
842,10953600,10.0,1.0,1.0
843,12290500,10.0,1.0,1.0
844,11735600,10.0,1.0,1.0
845,21294700,10.0,1.0,1.0
846,11742600,10.0,1.0,1.0
847,18218500,10.0,1.0,1.0
848,11508900,10.0,1.0,1.0
849,11889600,10.0,1.0,1.0
850,12114200,10.0,1.0,1.0
851,11578000,10.0,1.0,1.0
852,11414000,10.0,1.0,1.0
853,14453400,10.0,1.0,1.0
854,16583800,10.0,1.0,1.0
855,13045800,10.0,1.0,1.0
856,12954000,10.0,1.0,1.0
857,12095500,10.0,1.0,1.0
858,11515600,10.0,1.0,1.0
859,12004300,10.0,1.0,1.0
860,16391800,10.0,1.0,1.0
861,15734300,10.0,1.0,1.0
862,14317300,10.0,1.0,1.0
863,11340400,10.0,1.0,1.0
864,10989200,10.0,1.0,1.0
865,11144200,10.0,1.0,1.0
866,12350300,10.0,1.0,1.0
867,10105900,10.0,1.0,1.0
868,14582700,10.0,1.0,1.0
869,10970700,10.0,1.0,1.0
870,11835200,10.0,1.0,1.0
871,12673900,10.0,1.0,1.0
872,13137500,10.0,1.0,1.0
873,17780300,10.0,1.0,1.0
874,12359800,10.0,1.0,1.0
875,11368400,10.0,1.0,1.0
876,11650000,10.0,1.0,1.0
877,49793200,10.0,1.0,1.0
878,15643600,10.0,1.0,1.0
879,21723400,10.0,1.0,1.0
880,35996900,10.0,1.0,1.0
881,20530400,10.0,1.0,1.0
882,15306500,10.0,1.0,1.0
883,26115000,10.0,1.0,1.0
884,25619900,10.0,1.0,1.0
885,22670800,10.0,1.0,1.0
886,24794100,10.0,1.0,1.0
887,11639200,10.0,1.0,1.0
888,25648800,10.0,1.0,1.0
889,16998800,10.0,1.0,1.0
890,18763600,10.0,1.0,1.0
891,23872200,10.0,1.0,1.0
892,11007700,10.0,1.0,1.0
893,21990600,10.0,1.0,1.0
894,21076900,10.0,1.0,1.0
895,32485200,10.0,1.0,1.0
896,15845000,10.0,1.0,1.0
897,11195700,10.0,1.0,1.0
898,13333200,10.0,1.0,1.0
899,30299600,10.0,1.0,1.0
900,19984000,10.0,1.0,1.0
901,18153100,10.0,1.0,1.0
902,23544400,10.0,1.0,1.0
903,11948400,10.0,1.0,1.0
904,13143400,10.0,1.0,1.0
905,11904000,10.0,1.0,1.0
906,13235900,10.0,1.0,1.0
907,11355700,10.0,1.0,1.0
908,15291600,10.0,1.0,1.0
909,10872700,10.0,1.0,1.0
910,13221000,10.0,1.0,1.0
911,10883700,10.0,1.0,1.0
912,12748000,10.0,1.0,1.0
913,12055000,10.0,1.0,1.0
914,10434900,10.0,1.0,1.0
915,12314200,10.0,1.0,1.0
916,13501800,10.0,1.0,1.0
917,12902100,10.0,1.0,1.0
918,18791200,10.0,1.0,1.0
919,15506300,10.0,1.0,1.0
920,23295600,10.0,1.0,1.0
921,11028800,10.0,1.0,1.0
922,13825300,10.0,1.0,1.0
923,11388600,10.0,1.0,1.0
924,12527800,10.0,1.0,1.0
925,10868800,10.0,1.0,1.0
926,11102600,10.0,1.0,1.0
927,12663300,10.0,1.0,1.0
928,14807100,10.0,1.0,1.0
929,11464400,10.0,1.0,1.0
930,11244600,10.0,1.0,1.0
931,12544700,10.0,1.0,1.0
932,10457200,10.0,1.0,1.0
933,10624800,10.0,1.0,1.0
934,11843900,10.0,1.0,1.0
935,10452200,10.0,1.0,1.0
936,10045400,10.0,1.0,1.0
937,13643000,10.0,1.0,1.0
938,11633800,10.0,1.0,1.0
939,13105400,10.0,1.0,1.0
940,18084500,10.0,1.0,1.0
941,10627500,10.0,1.0,1.0
942,12073700,10.0,1.0,1.0
943,11496400,10.0,1.0,1.0
944,12588400,10.0,1.0,1.0
945,12911300,10.0,1.0,1.0
946,14074200,10.0,1.0,1.0
947,12109700,10.0,1.0,1.0
948,14324000,10.0,1.0,1.0
949,10695800,10.0,1.0,1.0
950,12980700,10.0,1.0,1.0
951,10381700,10.0,1.0,1.0
952,11055700,10.0,1.0,1.0
953,11004900,10.0,1.0,1.0
954,15897100,10.0,1.0,1.0
955,11605600,10.0,1.0,1.0
956,10876300,10.0,1.0,1.0
957,12033700,10.0,1.0,1.0
958,11562400,10.0,1.0,1.0
959,13593600,10.0,1.0,1.0
960,18565300,10.0,1.0,1.0
961,13322500,10.0,1.0,1.0
962,15297400,10.0,1.0,1.0
963,11396000,10.0,1.0,1.0
964,17212200,10.0,1.0,1.0
965,14376600,10.0,1.0,1.0
966,18512900,10.0,1.0,1.0
967,12308400,10.0,1.0,1.0
968,13759300,10.0,1.0,1.0
969,12552100,10.0,1.0,1.0
970,13891800,10.0,1.0,1.0
971,15609600,10.0,1.0,1.0
972,13005900,10.0,1.0,1.0
973,12625500,10.0,1.0,1.0
974,12164900,10.0,1.0,1.0
975,11277900,10.0,1.0,1.0
976,14888900,10.0,1.0,1.0
977,14959000,10.0,1.0,1.0
978,17367800,10.0,1.0,1.0
979,11815000,10.0,1.0,1.0
980,11032800,10.0,1.0,1.0
981,13088000,10.0,1.0,1.0
982,11182500,10.0,1.0,1.0
983,12341100,10.0,1.0,1.0
984,14186200,10.0,1.0,1.0
985,15971900,10.0,1.0,1.0
986,17416300,10.0,1.0,1.0
987,11210100,10.0,1.0,1.0
988,11663800,10.0,1.0,1.0
989,28563500,10.0,1.0,1.0
990,12115400,10.0,1.0,1.0
991,13536900,10.0,1.0,1.0
992,12788600,10.0,1.0,1.0
993,16340700,10.0,1.0,1.0
994,12851000,10.0,1.0,1.0
995,11296100,10.0,1.0,1.0
996,14997600,10.0,1.0,1.0
997,11606000,10.0,1.0,1.0
998,13656500,10.0,1.0,1.0
999,10967300,10.0,1.0,1.0
1000,13622600,10.0,1.0,1.0
1001,13638100,10.0,1.0,1.0
1002,12250500,10.0,1.0,1.0
1003,10945500,10.0,1.0,1.0
1004,13196900,10.0,1.0,1.0
1005,12343100,10.0,1.0,1.0
1006,14367700,10.0,1.0,1.0
1007,12445300,10.0,1.0,1.0
1008,11363500,10.0,1.0,1.0
1009,14655400,10.0,1.0,1.0
1010,10905700,10.0,1.0,1.0
1011,11236600,10.0,1.0,1.0
1012,12171100,10.0,1.0,1.0
1013,11782300,10.0,1.0,1.0
1014,13325300,10.0,1.0,1.0
1015,10586800,10.0,1.0,1.0
1016,14040800,10.0,1.0,1.0
1017,17482800,10.0,1.0,1.0
1018,12469000,10.0,1.0,1.0
1019,13174800,10.0,1.0,1.0
1020,10814600,10.0,1.0,1.0
1021,13636000,10.0,1.0,1.0
1022,10780000,10.0,1.0,1.0
1023,14443000,10.0,1.0,1.0
1024,12433600,10.0,1.0,1.0
1025,12799500,10.0,1.0,1.0
1026,11457400,10.0,1.0,1.0
1027,10359100,10.0,1.0,1.0
1028,11280500,10.0,1.0,1.0
1029,11752000,10.0,1.0,1.0
1030,19327200,10.0,1.0,1.0
1031,13440700,10.0,1.0,1.0
1032,15865700,10.0,1.0,1.0
1033,13052800,10.0,1.0,1.0
1034,10931000,10.0,1.0,1.0
1035,12928000,10.0,1.0,1.0
1036,13389400,10.0,1.0,1.0
1037,12403700,10.0,1.0,1.0
1038,14183000,10.0,1.0,1.0
1039,13896800,10.0,1.0,1.0
1040,16213300,10.0,1.0,1.0
1041,12368800,10.0,1.0,1.0
1042,11721100,10.0,1.0,1.0
1043,11223900,10.0,1.0,1.0
1044,13329500,10.0,1.0,1.0
1045,11486700,10.0,1.0,1.0
1046,22747500,10.0,1.0,1.0
1047,12790200,10.0,1.0,1.0
1048,12579000,10.0,1.0,1.0
1049,11805400,10.0,1.0,1.0
1050,12119000,10.0,1.0,1.0
1051,11078400,10.0,1.0,1.0
1052,11692600,10.0,1.0,1.0
1053,14517300,10.0,1.0,1.0
1054,14522800,10.0,1.0,1.0
1055,13272600,10.0,1.0,1.0
1056,12572800,10.0,1.0,1.0
1057,12813100,10.0,1.0,1.0
1058,12755500,10.0,1.0,1.0
1059,13203400,10.0,1.0,1.0
1060,10110100,10.0,1.0,1.0
1061,11428500,10.0,1.0,1.0
1062,12819200,10.0,1.0,1.0
1063,11953500,10.0,1.0,1.0
1064,16727600,10.0,1.0,1.0
1065,12389100,10.0,1.0,1.0
1066,11319400,10.0,1.0,1.0
1067,13548500,10.0,1.0,1.0
1068,12239400,10.0,1.0,1.0
1069,12205600,10.0,1.0,1.0
1070,11830300,10.0,1.0,1.0
1071,13106500,10.0,1.0,1.0
1072,18658400,10.0,1.0,1.0
1073,12415600,10.0,1.0,1.0
1074,12861400,10.0,1.0,1.0
1075,15109700,10.0,1.0,1.0
1076,12053700,10.0,1.0,1.0
1077,22672700,10.0,1.0,1.0
1078,10703100,10.0,1.0,1.0
1079,16572700,10.0,1.0,1.0
1080,14567500,10.0,1.0,1.0
1081,11203000,10.0,1.0,1.0
1082,11182200,10.0,1.0,1.0
1083,12510300,10.0,1.0,1.0
1084,15532300,10.0,1.0,1.0
1085,16666400,10.0,1.0,1.0
1086,14114500,10.0,1.0,1.0
1087,11865800,10.0,1.0,1.0
1088,11680000,10.0,1.0,1.0
1089,11953900,10.0,1.0,1.0
1090,10248700,10.0,1.0,1.0
1091,11901300,10.0,1.0,1.0
1092,13778200,10.0,1.0,1.0
1093,13689200,10.0,1.0,1.0
1094,17219800,10.0,1.0,1.0
1095,14026400,10.0,1.0,1.0
1096,11621200,10.0,1.0,1.0
1097,11241400,10.0,1.0,1.0
1098,14041900,10.0,1.0,1.0
1099,15430600,10.0,1.0,1.0
1100,16054500,10.0,1.0,1.0
1101,10830400,10.0,1.0,1.0
1102,17795100,10.0,1.0,1.0
1103,11508100,10.0,1.0,1.0
1104,11612700,10.0,1.0,1.0
1105,10971200,10.0,1.0,1.0
1106,12657400,10.0,1.0,1.0
1107,13541100,10.0,1.0,1.0
1108,12243300,10.0,1.0,1.0
1109,14363000,10.0,1.0,1.0
1110,12134300,10.0,1.0,1.0
1111,11629600,10.0,1.0,1.0
1112,13413100,10.0,1.0,1.0
1113,13103800,10.0,1.0,1.0
1114,11171200,10.0,1.0,1.0
1115,18024700,10.0,1.0,1.0
1116,13720600,10.0,1.0,1.0
1117,16229000,10.0,1.0,1.0
1118,11605400,10.0,1.0,1.0
1119,13486300,10.0,1.0,1.0
1120,18503300,10.0,1.0,1.0
1121,12380000,10.0,1.0,1.0
1122,12353200,10.0,1.0,1.0
1123,12576800,10.0,1.0,1.0
1124,13025100,10.0,1.0,1.0
1125,15860800,10.0,1.0,1.0
1126,15421500,10.0,1.0,1.0
1127,13696800,10.0,1.0,1.0
1128,12034100,10.0,1.0,1.0
1129,12348600,10.0,1.0,1.0
1130,12557300,10.0,1.0,1.0
1131,15886900,10.0,1.0,1.0
1132,17467600,10.0,1.0,1.0
1133,11855400,10.0,1.0,1.0
1134,11777700,10.0,1.0,1.0
1135,12104600,10.0,1.0,1.0
1136,13259700,10.0,1.0,1.0
1137,14255600,10.0,1.0,1.0
1138,13298700,10.0,1.0,1.0
1139,12134800,10.0,1.0,1.0
1140,15447300,10.0,1.0,1.0
1141,12500300,10.0,1.0,1.0
1142,11840900,10.0,1.0,1.0
1143,11459000,10.0,1.0,1.0
1144,11177800,10.0,1.0,1.0
1145,18096800,10.0,1.0,1.0
1146,13757500,10.0,1.0,1.0
1147,16436000,10.0,1.0,1.0
1148,11488500,10.0,1.0,1.0
1149,11412900,10.0,1.0,1.0
1150,12297200,10.0,1.0,1.0
1151,12086900,10.0,1.0,1.0
1152,13577800,10.0,1.0,1.0
1153,12232000,10.0,1.0,1.0
1154,11990200,10.0,1.0,1.0
1155,14109600,10.0,1.0,1.0
1156,13402700,10.0,1.0,1.0
1157,11488900,10.0,1.0,1.0
1158,15308700,10.0,1.0,1.0
1159,12191500,10.0,1.0,1.0
1160,11593700,10.0,1.0,1.0
1161,12923200,10.0,1.0,1.0
1162,14322400,10.0,1.0,1.0
1163,14280000,10.0,1.0,1.0
1164,12537500,10.0,1.0,1.0
1165,12030600,10.0,1.0,1.0
1166,12286100,10.0,1.0,1.0
1167,11429000,10.0,1.0,1.0
1168,14428400,10.0,1.0,1.0
1169,14497700,10.0,1.0,1.0
1170,13576800,10.0,1.0,1.0
1171,16938500,10.0,1.0,1.0
1172,12609700,10.0,1.0,1.0
1173,24882100,10.0,1.0,1.0
1174,11498900,10.0,1.0,1.0
1175,13016200,10.0,1.0,1.0
1176,15279000,10.0,1.0,1.0
1177,11729100,10.0,1.0,1.0
1178,11454600,10.0,1.0,1.0
1179,11413200,10.0,1.0,1.0
1180,12820200,10.0,1.0,1.0
1181,14501300,10.0,1.0,1.0
1182,12402400,10.0,1.0,1.0
1183,13174600,10.0,1.0,1.0
1184,14219000,10.0,1.0,1.0
1185,15337700,10.0,1.0,1.0
1186,12516800,10.0,1.0,1.0
1187,14240000,10.0,1.0,1.0
1188,14508500,10.0,1.0,1.0
1189,12664400,10.0,1.0,1.0
1190,13636800,10.0,1.0,1.0
1191,13755200,10.0,1.0,1.0
1192,15492000,10.0,1.0,1.0
1193,13674300,10.0,1.0,1.0
1194,10856900,10.0,1.0,1.0
1195,12745700,10.0,1.0,1.0
1196,12828600,10.0,1.0,1.0
1197,13659500,10.0,1.0,1.0
1198,15754700,10.0,1.0,1.0
1199,13401300,10.0,1.0,1.0
1200,11875300,10.0,1.0,1.0
1201,17431300,10.0,1.0,1.0
1202,13665800,10.0,1.0,1.0
1203,12316300,10.0,1.0,1.0
1204,11559900,10.0,1.0,1.0
1205,11659500,10.0,1.0,1.0
1206,13987300,10.0,1.0,1.0
1207,12349700,10.0,1.0,1.0
1208,18388000,10.0,1.0,1.0
1209,13372100,10.0,1.0,1.0
1210,12994100,10.0,1.0,1.0
1211,11483100,10.0,1.0,1.0
1212,12153600,10.0,1.0,1.0
1213,12168900,10.0,1.0,1.0
1214,13366000,10.0,1.0,1.0
1215,12729700,10.0,1.0,1.0
1216,12850600,10.0,1.0,1.0
1217,13373600,10.0,1.0,1.0
1218,11355800,10.0,1.0,1.0
1219,11383700,10.0,1.0,1.0
1220,12345200,10.0,1.0,1.0
1221,12293200,10.0,1.0,1.0
1222,14116200,10.0,1.0,1.0
1223,13329400,10.0,1.0,1.0
1224,13381200,10.0,1.0,1.0
1225,11941100,10.0,1.0,1.0
1226,12127900,10.0,1.0,1.0
1227,12910000,10.0,1.0,1.0
1228,12627500,10.0,1.0,1.0
1229,13651700,10.0,1.0,1.0
1230,11836400,10.0,1.0,1.0
1231,14555400,10.0,1.0,1.0
1232,13793100,10.0,1.0,1.0
1233,11996400,10.0,1.0,1.0
1234,14344200,10.0,1.0,1.0
1235,11818400,10.0,1.0,1.0
1236,13459900,10.0,1.0,1.0
1237,10997700,10.0,1.0,1.0
1238,13628100,10.0,1.0,1.0
1239,15424100,10.0,1.0,1.0
1240,17670300,10.0,1.0,1.0
1241,16214500,10.0,1.0,1.0
1242,11813200,10.0,1.0,1.0
1243,12065500,10.0,1.0,1.0
1244,11871900,10.0,1.0,1.0
1245,15441800,10.0,1.0,1.0
1246,15172300,10.0,1.0,1.0
1247,17324500,10.0,1.0,1.0
1248,12835600,10.0,1.0,1.0
1249,12885800,10.0,1.0,1.0
1250,11824500,10.0,1.0,1.0
1251,12638000,10.0,1.0,1.0
1252,12459800,10.0,1.0,1.0
1253,15276300,10.0,1.0,1.0
1254,22070100,10.0,1.0,1.0
1255,11677300,10.0,1.0,1.0
1256,12124700,10.0,1.0,1.0
1257,12875100,10.0,1.0,1.0
1258,12492500,10.0,1.0,1.0
1259,11839300,10.0,1.0,1.0
1260,19378500,10.0,1.0,1.0
1261,16983200,10.0,1.0,1.0
1262,11742900,10.0,1.0,1.0
1263,12328700,10.0,1.0,1.0
1264,14178900,10.0,1.0,1.0
1265,13495500,10.0,1.0,1.0
1266,12410200,10.0,1.0,1.0
1267,12089200,10.0,1.0,1.0
1268,12579100,10.0,1.0,1.0
1269,16735000,10.0,1.0,1.0
1270,13539000,10.0,1.0,1.0
1271,13085000,10.0,1.0,1.0
1272,14892700,10.0,1.0,1.0
1273,14515800,10.0,1.0,1.0
1274,14141500,10.0,1.0,1.0
1275,12976100,10.0,1.0,1.0
1276,12872200,10.0,1.0,1.0
1277,14409700,10.0,1.0,1.0
1278,12410300,10.0,1.0,1.0
1279,13786100,10.0,1.0,1.0
1280,16895800,10.0,1.0,1.0
1281,15421500,10.0,1.0,1.0
1282,14489000,10.0,1.0,1.0
1283,13104500,10.0,1.0,1.0
1284,15202300,10.0,1.0,1.0
1285,12480800,10.0,1.0,1.0
1286,22251300,10.0,1.0,1.0
1287,11545900,10.0,1.0,1.0
1288,13332200,10.0,1.0,1.0
1289,15171400,10.0,1.0,1.0
1290,12221000,10.0,1.0,1.0
1291,17035900,10.0,1.0,1.0
1292,13398700,10.0,1.0,1.0
1293,12649500,10.0,1.0,1.0
1294,16642800,10.0,1.0,1.0
1295,14358100,10.0,1.0,1.0
1296,12247500,10.0,1.0,1.0
1297,14499700,10.0,1.0,1.0
1298,16640200,10.0,1.0,1.0
1299,15135600,10.0,1.0,1.0
1300,12786100,10.0,1.0,1.0
1301,19559900,10.0,1.0,1.0
1302,16551900,10.0,1.0,1.0
1303,11844200,10.0,1.0,1.0
1304,11173400,10.0,1.0,1.0
1305,17951400,10.0,1.0,1.0
1306,12158000,10.0,1.0,1.0
1307,12416400,10.0,1.0,1.0
1308,12315500,10.0,1.0,1.0
1309,10762100,10.0,1.0,1.0
1310,12203800,10.0,1.0,1.0
1311,15973600,10.0,1.0,1.0
1312,18319200,10.0,1.0,1.0
1313,14197100,10.0,1.0,1.0
1314,12031200,10.0,1.0,1.0
1315,11948900,10.0,1.0,1.0
1316,13002200,10.0,1.0,1.0
1317,16093100,10.0,1.0,1.0
1318,15344500,10.0,1.0,1.0
1319,13897200,10.0,1.0,1.0
1320,13687400,10.0,1.0,1.0
1321,11573300,10.0,1.0,1.0
1322,13759200,10.0,1.0,1.0
1323,13516300,10.0,1.0,1.0
1324,13185800,10.0,1.0,1.0
1325,13330600,10.0,1.0,1.0
1326,14462100,10.0,1.0,1.0
1327,11480200,10.0,1.0,1.0
1328,14804800,10.0,1.0,1.0
1329,12097100,10.0,1.0,1.0
1330,12425200,10.0,1.0,1.0
1331,12833800,10.0,1.0,1.0
1332,13016700,10.0,1.0,1.0
1333,13977600,10.0,1.0,1.0
1334,12669200,10.0,1.0,1.0
1335,14170200,10.0,1.0,1.0
1336,13225700,10.0,1.0,1.0
1337,13499600,10.0,1.0,1.0
1338,12797700,10.0,1.0,1.0
1339,16797200,10.0,1.0,1.0
1340,12439900,10.0,1.0,1.0
1341,12686400,10.0,1.0,1.0
1342,13475300,10.0,1.0,1.0
1343,14024400,10.0,1.0,1.0
1344,13107800,10.0,1.0,1.0
1345,13177000,10.0,1.0,1.0
1346,18660900,10.0,1.0,1.0
1347,14501000,10.0,1.0,1.0
1348,22224000,10.0,1.0,1.0
1349,15049400,10.0,1.0,1.0
1350,13825900,10.0,1.0,1.0
1351,12267300,10.0,1.0,1.0
1352,14095700,10.0,1.0,1.0
1353,15154100,10.0,1.0,1.0
1354,14145700,10.0,1.0,1.0
1355,13798000,10.0,1.0,1.0
1356,13039400,10.0,1.0,1.0
1357,12154100,10.0,1.0,1.0
1358,13694300,10.0,1.0,1.0
1359,14593000,10.0,1.0,1.0
1360,17904700,10.0,1.0,1.0
1361,14298300,10.0,1.0,1.0
1362,14568600,10.0,1.0,1.0
1363,17760900,10.0,1.0,1.0
1364,13611800,10.0,1.0,1.0
1365,15425700,10.0,1.0,1.0
1366,19198100,10.0,1.0,1.0
1367,23138300,10.0,1.0,1.0
1368,17473300,10.0,1.0,1.0
1369,25191800,10.0,1.0,1.0
1370,15927300,10.0,1.0,1.0
1371,20940500,10.0,1.0,1.0
1372,18634900,10.0,1.0,1.0
1373,19322900,10.0,1.0,1.0
1374,17453000,10.0,1.0,1.0
1375,18203700,10.0,1.0,1.0
1376,16025200,10.0,1.0,1.0
1377,16085900,10.0,1.0,1.0
1378,15866200,10.0,1.0,1.0
1379,20526300,10.0,1.0,1.0
1380,17509200,10.0,1.0,1.0
1381,16131200,10.0,1.0,1.0
1382,16351100,10.0,1.0,1.0
1383,16216000,10.0,1.0,1.0
1384,21923300,10.0,1.0,1.0
1385,22077800,10.0,1.0,1.0
1386,19132500,10.0,1.0,1.0
1387,17455000,10.0,1.0,1.0
1388,18033200,10.0,1.0,1.0
1389,16447100,10.0,1.0,1.0
1390,16520000,10.0,1.0,1.0
1391,16899700,10.0,1.0,1.0
1392,18185300,10.0,1.0,1.0
1393,16155000,10.0,1.0,1.0
1394,15128000,10.0,1.0,1.0
1395,15869600,10.0,1.0,1.0
1396,17707900,10.0,1.0,1.0
1397,15703200,10.0,1.0,1.0
1398,18495200,10.0,1.0,1.0
1399,15831100,10.0,1.0,1.0
1400,17190300,10.0,1.0,1.0
1401,16691700,10.0,1.0,1.0
1402,16036900,10.0,1.0,1.0
1403,17426800,10.0,1.0,1.0
1404,18502600,10.0,1.0,1.0
1405,15051300,10.0,1.0,1.0
1406,16149400,10.0,1.0,1.0
1407,17532400,10.0,1.0,1.0
1408,19677600,10.0,1.0,1.0
1409,14834900,10.0,1.0,1.0
1410,18856600,10.0,1.0,1.0
1411,14588900,10.0,1.0,1.0
1412,19766800,10.0,1.0,1.0
1413,14397700,10.0,1.0,1.0
1414,14421200,10.0,1.0,1.0
1415,15641700,10.0,1.0,1.0
1416,17460500,10.0,1.0,1.0
1417,15385300,10.0,1.0,1.0
1418,15516500,10.0,1.0,1.0
1419,18443100,10.0,1.0,1.0
1420,17165900,10.0,1.0,1.0
1421,16051200,10.0,1.0,1.0
1422,15871900,10.0,1.0,1.0
1423,15975800,10.0,1.0,1.0
1424,15868400,10.0,1.0,1.0
1425,15794600,10.0,1.0,1.0
1426,18328500,10.0,1.0,1.0
1427,15714400,10.0,1.0,1.0
1428,15164700,10.0,1.0,1.0
1429,17470100,10.0,1.0,1.0
1430,16509400,10.0,1.0,1.0
1431,17841400,10.0,1.0,1.0
1432,18189600,10.0,1.0,1.0
1433,16602200,10.0,1.0,1.0
1434,16869200,10.0,1.0,1.0
1435,17003000,10.0,1.0,1.0
1436,15462700,10.0,1.0,1.0
1437,16509200,10.0,1.0,1.0
1438,15506800,10.0,1.0,1.0
1439,19378100,10.0,1.0,1.0
1440,16215300,10.0,1.0,1.0
1441,15883100,10.0,1.0,1.0
1442,16469400,10.0,1.0,1.0
1443,16992400,10.0,1.0,1.0
1444,15729500,10.0,1.0,1.0
1445,21367700,10.0,1.0,1.0
1446,15689900,10.0,1.0,1.0
1447,25895700,10.0,1.0,1.0
1448,20322000,10.0,1.0,1.0
1449,17764500,10.0,1.0,1.0
1450,15513100,10.0,1.0,1.0
1451,16448200,10.0,1.0,1.0
1452,16532200,10.0,1.0,1.0
1453,17772300,10.0,1.0,1.0
1454,15884500,10.0,1.0,1.0
1455,15396500,10.0,1.0,1.0
1456,20718900,10.0,1.0,1.0
1457,16391800,10.0,1.0,1.0
1458,20241500,10.0,1.0,1.0
1459,28011600,10.0,1.0,1.0
1460,16643500,10.0,1.0,1.0
1461,17581600,10.0,1.0,1.0
1462,17156100,10.0,1.0,1.0
1463,21830100,10.0,1.0,1.0
1464,14695400,10.0,1.0,1.0
1465,15026700,10.0,1.0,1.0
1466,15963900,10.0,1.0,1.0
1467,20428600,10.0,1.0,1.0
1468,15499400,10.0,1.0,1.0
1469,25291500,10.0,1.0,1.0
1470,16372500,10.0,1.0,1.0
1471,20158600,10.0,1.0,1.0
1472,15927500,10.0,1.0,1.0
1473,17739400,10.0,1.0,1.0
1474,15321100,10.0,1.0,1.0
1475,18767200,10.0,1.0,1.0
1476,20014900,10.0,1.0,1.0
1477,14666300,10.0,1.0,1.0
1478,16252200,10.0,1.0,1.0
1479,15257700,10.0,1.0,1.0
1480,15287100,10.0,1.0,1.0
1481,19237400,10.0,1.0,1.0
1482,14740500,10.0,1.0,1.0
1483,16995800,10.0,1.0,1.0
1484,16474200,10.0,1.0,1.0
1485,16000300,10.0,1.0,1.0
1486,18276200,10.0,1.0,1.0
1487,18449300,10.0,1.0,1.0
1488,15298500,10.0,1.0,1.0
1489,17846600,10.0,1.0,1.0
1490,15362200,10.0,1.0,1.0
1491,16424700,10.0,1.0,1.0
1492,16629600,10.0,1.0,1.0
1493,17094000,10.0,1.0,1.0
1494,15789300,10.0,1.0,1.0
1495,15373300,10.0,1.0,1.0
1496,16243400,10.0,1.0,1.0
1497,18804700,10.0,1.0,1.0
1498,16752900,10.0,1.0,1.0
1499,18953100,10.0,1.0,1.0
1500,17989600,10.0,1.0,1.0
1501,15144800,10.0,1.0,1.0
1502,15563800,10.0,1.0,1.0
1503,18211400,10.0,1.0,1.0
1504,15593500,10.0,1.0,1.0
1505,19801200,10.0,1.0,1.0
1506,19310800,10.0,1.0,1.0
1507,14660000,10.0,1.0,1.0
1508,15173200,10.0,1.0,1.0
1509,17709900,10.0,1.0,1.0
1510,16435900,10.0,1.0,1.0
1511,16448100,10.0,1.0,1.0
1512,16089200,10.0,1.0,1.0
1513,13632700,10.0,1.0,1.0
1514,15285500,10.0,1.0,1.0
1515,15620200,10.0,1.0,1.0
1516,15944000,10.0,1.0,1.0
1517,16709700,10.0,1.0,1.0
1518,19147200,10.0,1.0,1.0
1519,17531200,10.0,1.0,1.0
1520,16107900,10.0,1.0,1.0
1521,17643800,10.0,1.0,1.0
