,datachange_notifications,period,queuesize,change_int
1519,12495800,10.0,1.0,10.0
1520,11919100,10.0,1.0,10.0
1521,13392200,10.0,1.0,10.0
1522,13336300,10.0,1.0,10.0
1523,12075000,10.0,1.0,10.0
1524,12318300,10.0,1.0,10.0
1525,13064500,10.0,1.0,10.0
1526,13310400,10.0,1.0,10.0
1527,11744500,10.0,1.0,10.0
1528,13356600,10.0,1.0,10.0
1529,12095000,10.0,1.0,10.0
1530,14072500,10.0,1.0,10.0
1531,12195600,10.0,1.0,10.0
1532,12951400,10.0,1.0,10.0
1533,12896100,10.0,1.0,10.0
1534,13134100,10.0,1.0,10.0
1535,12709000,10.0,1.0,10.0
1536,12577300,10.0,1.0,10.0
1537,12318700,10.0,1.0,10.0
1538,12828600,10.0,1.0,10.0
1539,12751200,10.0,1.0,10.0
1540,12711200,10.0,1.0,10.0
1541,12291200,10.0,1.0,10.0
1542,12820600,10.0,1.0,10.0
1543,12341700,10.0,1.0,10.0
1544,13101000,10.0,1.0,10.0
1545,12569400,10.0,1.0,10.0
1546,12327500,10.0,1.0,10.0
1547,13281000,10.0,1.0,10.0
1548,12214000,10.0,1.0,10.0
1549,12352700,10.0,1.0,10.0
1550,12080200,10.0,1.0,10.0
1551,14344400,10.0,1.0,10.0
1552,11332200,10.0,1.0,10.0
1553,13737100,10.0,1.0,10.0
1554,12025400,10.0,1.0,10.0
1555,14125900,10.0,1.0,10.0
1556,12518000,10.0,1.0,10.0
1557,12383600,10.0,1.0,10.0
1558,12069700,10.0,1.0,10.0
1559,16254800,10.0,1.0,10.0
