,datachange_notifications,period,queuesize,change_int
2394,11490200,10.0,1.0,1.0
2395,12774700,10.0,1.0,1.0
2396,12326700,10.0,1.0,1.0
2397,13730500,10.0,1.0,1.0
2398,12212900,10.0,1.0,1.0
2399,13456300,10.0,1.0,1.0
2400,12602800,10.0,1.0,1.0
2401,13742200,10.0,1.0,1.0
2402,11094400,10.0,1.0,1.0
2403,12374200,10.0,1.0,1.0
2404,12282100,10.0,1.0,1.0
2405,13328400,10.0,1.0,1.0
2406,11728900,10.0,1.0,1.0
2407,11339800,10.0,1.0,1.0
2408,12067300,10.0,1.0,1.0
2409,13786000,10.0,1.0,1.0
2410,11348400,10.0,1.0,1.0
2411,11597700,10.0,1.0,1.0
2412,12248500,10.0,1.0,1.0
2413,12385200,10.0,1.0,1.0
2414,12281300,10.0,1.0,1.0
2415,12446600,10.0,1.0,1.0
2416,12426300,10.0,1.0,1.0
2417,12572800,10.0,1.0,1.0
2418,12972700,10.0,1.0,1.0
2419,11338500,10.0,1.0,1.0
2420,14025400,10.0,1.0,1.0
2421,11073300,10.0,1.0,1.0
2422,12364700,10.0,1.0,1.0
2423,12386500,10.0,1.0,1.0
2424,13664200,10.0,1.0,1.0
2425,10853900,10.0,1.0,1.0
2426,12474200,10.0,1.0,1.0
2427,12572700,10.0,1.0,1.0
2428,13339300,10.0,1.0,1.0
2429,11533000,10.0,1.0,1.0
2430,12823300,10.0,1.0,1.0
2431,12298600,10.0,1.0,1.0
2432,13456300,10.0,1.0,1.0
2433,11649500,10.0,1.0,1.0
2434,12547100,10.0,1.0,1.0
2435,12326300,10.0,1.0,1.0
2436,13494700,10.0,1.0,1.0
2437,11432100,10.0,1.0,1.0
2438,12740900,10.0,1.0,1.0
2439,12123800,10.0,1.0,1.0
2440,14090600,10.0,1.0,1.0
2441,11224800,10.0,1.0,1.0
2442,12320700,10.0,1.0,1.0
2443,12431000,10.0,1.0,1.0
2444,13830200,10.0,1.0,1.0
2445,12498200,10.0,1.0,1.0
2446,13132100,10.0,1.0,1.0
2447,13115600,10.0,1.0,1.0
2448,13286400,10.0,1.0,1.0
2449,13960500,10.0,1.0,1.0
2450,12599100,10.0,1.0,1.0
2451,12978900,10.0,1.0,1.0
2452,12494400,10.0,1.0,1.0
2453,13171800,10.0,1.0,1.0
2454,11671900,10.0,1.0,1.0
2455,12424200,10.0,1.0,1.0
2456,12289600,10.0,1.0,1.0
2457,13484000,10.0,1.0,1.0
2458,11218400,10.0,1.0,1.0
2459,12932200,10.0,1.0,1.0
2460,12123900,10.0,1.0,1.0
2461,13056000,10.0,1.0,1.0
2462,11347100,10.0,1.0,1.0
2463,12667500,10.0,1.0,1.0
2464,12074700,10.0,1.0,1.0
2465,13414600,10.0,1.0,1.0
2466,12064800,10.0,1.0,1.0
2467,11687600,10.0,1.0,1.0
2468,12049300,10.0,1.0,1.0
2469,12732000,10.0,1.0,1.0
2470,12174100,10.0,1.0,1.0
2471,12558200,10.0,1.0,1.0
2472,12299600,10.0,1.0,1.0
2473,14622800,10.0,1.0,1.0
2474,10207100,10.0,1.0,1.0
2475,12415700,10.0,1.0,1.0
2476,12340100,10.0,1.0,1.0
2477,12867300,10.0,1.0,1.0
2478,11962300,10.0,1.0,1.0
2479,12253700,10.0,1.0,1.0
2480,13083500,10.0,1.0,1.0
2481,11754500,10.0,1.0,1.0
2482,12816100,10.0,1.0,1.0
2483,12473300,10.0,1.0,1.0
2484,13064300,10.0,1.0,1.0
2485,11126800,10.0,1.0,1.0
2486,13351900,10.0,1.0,1.0
2487,11220900,10.0,1.0,1.0
2488,13292200,10.0,1.0,1.0
2489,11733300,10.0,1.0,1.0
2490,11725600,10.0,1.0,1.0
2491,12183700,10.0,1.0,1.0
2492,13488600,10.0,1.0,1.0
2493,11455500,10.0,1.0,1.0
2494,12277700,10.0,1.0,1.0
2495,12441300,10.0,1.0,1.0
2496,13580000,10.0,1.0,1.0
2497,11221500,10.0,1.0,1.0
2498,12317800,10.0,1.0,1.0
2499,12405700,10.0,1.0,1.0
2500,13519500,10.0,1.0,1.0
2501,11547500,10.0,1.0,1.0
2502,12644500,10.0,1.0,1.0
2503,12358900,10.0,1.0,1.0
2504,12282600,10.0,1.0,1.0
2505,13060100,10.0,1.0,1.0
2506,12589700,10.0,1.0,1.0
2507,12368200,10.0,1.0,1.0
2508,12530300,10.0,1.0,1.0
2509,12054600,10.0,1.0,1.0
2510,12257000,10.0,1.0,1.0
2511,12544700,10.0,1.0,1.0
2512,12686000,10.0,1.0,1.0
2513,11996200,10.0,1.0,1.0
2514,12620400,10.0,1.0,1.0
2515,12998700,10.0,1.0,1.0
2516,11422800,10.0,1.0,1.0
2517,12727500,10.0,1.0,1.0
2518,12417100,10.0,1.0,1.0
2519,12872100,10.0,1.0,1.0
2520,11589100,10.0,1.0,1.0
2521,12649200,10.0,1.0,1.0
2522,12559700,10.0,1.0,1.0
2523,13233500,10.0,1.0,1.0
2524,11578900,10.0,1.0,1.0
2525,13281100,10.0,1.0,1.0
2526,11557100,10.0,1.0,1.0
2527,12878900,10.0,1.0,1.0
2528,12396300,10.0,1.0,1.0
2529,12570800,10.0,1.0,1.0
2530,12563700,10.0,1.0,1.0
2531,13024800,10.0,1.0,1.0
2532,11651300,10.0,1.0,1.0
2533,12406300,10.0,1.0,1.0
2534,12326400,10.0,1.0,1.0
2535,13593400,10.0,1.0,1.0
2536,10903100,10.0,1.0,1.0
2537,12626800,10.0,1.0,1.0
2538,12285700,10.0,1.0,1.0
2539,13739500,10.0,1.0,1.0
2540,11278800,10.0,1.0,1.0
2541,12274900,10.0,1.0,1.0
2542,12549200,10.0,1.0,1.0
2543,13342500,10.0,1.0,1.0
2544,11793300,10.0,1.0,1.0
2545,12696700,10.0,1.0,1.0
2546,12610600,10.0,1.0,1.0
2547,13229500,10.0,1.0,1.0
2548,11818400,10.0,1.0,1.0
2549,12168300,10.0,1.0,1.0
2550,12213400,10.0,1.0,1.0
2551,13569400,10.0,1.0,1.0
2552,11089800,10.0,1.0,1.0
2553,12616300,10.0,1.0,1.0
2554,12310900,10.0,1.0,1.0
2555,13675500,10.0,1.0,1.0
2556,11405800,10.0,1.0,1.0
2557,12491300,10.0,1.0,1.0
2558,12559700,10.0,1.0,1.0
2559,12802300,10.0,1.0,1.0
2560,11398700,10.0,1.0,1.0
2561,13019700,10.0,1.0,1.0
2562,12218500,10.0,1.0,1.0
2563,12397800,10.0,1.0,1.0
2564,12644300,10.0,1.0,1.0
2565,12970700,10.0,1.0,1.0
2566,11775400,10.0,1.0,1.0
2567,12449200,10.0,1.0,1.0
2568,12641900,10.0,1.0,1.0
2569,12589900,10.0,1.0,1.0
2570,12311000,10.0,1.0,1.0
2571,12363100,10.0,1.0,1.0
2572,12812700,10.0,1.0,1.0
2573,12768900,10.0,1.0,1.0
2574,12725500,10.0,1.0,1.0
2575,11836400,10.0,1.0,1.0
2576,12908100,10.0,1.0,1.0
2577,12429400,10.0,1.0,1.0
2578,12414200,10.0,1.0,1.0
2579,12218900,10.0,1.0,1.0
2580,12545800,10.0,1.0,1.0
2581,12387500,10.0,1.0,1.0
2582,12572900,10.0,1.0,1.0
2583,12472600,10.0,1.0,1.0
2584,12352500,10.0,1.0,1.0
2585,12450400,10.0,1.0,1.0
2586,12582000,10.0,1.0,1.0
2587,12558500,10.0,1.0,1.0
2588,12777900,10.0,1.0,1.0
2589,12925500,10.0,1.0,1.0
2590,12022200,10.0,1.0,1.0
2591,12437000,10.0,1.0,1.0
2592,12557300,10.0,1.0,1.0
2593,12335900,10.0,1.0,1.0
2594,12930400,10.0,1.0,1.0
2595,11493800,10.0,1.0,1.0
2596,12669100,10.0,1.0,1.0
2597,12602900,10.0,1.0,1.0
2598,13112500,10.0,1.0,1.0
2599,11588200,10.0,1.0,1.0
2600,12935700,10.0,1.0,1.0
2601,12699000,10.0,1.0,1.0
2602,12433400,10.0,1.0,1.0
2603,12198500,10.0,1.0,1.0
2604,13045600,10.0,1.0,1.0
2605,12513600,10.0,1.0,1.0
2606,12902600,10.0,1.0,1.0
2607,11447200,10.0,1.0,1.0
2608,12783400,10.0,1.0,1.0
2609,12543700,10.0,1.0,1.0
2610,12675500,10.0,1.0,1.0
2611,12726300,10.0,1.0,1.0
2612,11987000,10.0,1.0,1.0
2613,12421700,10.0,1.0,1.0
2614,13663500,10.0,1.0,1.0
2615,10889600,10.0,1.0,1.0
2616,12612600,10.0,1.0,1.0
2617,12350800,10.0,1.0,1.0
2618,13156000,10.0,1.0,1.0
2619,11881400,10.0,1.0,1.0
2620,12001000,10.0,1.0,1.0
2621,12405300,10.0,1.0,1.0
2622,13501300,10.0,1.0,1.0
2623,11062600,10.0,1.0,1.0
2624,13132100,10.0,1.0,1.0
2625,11229900,10.0,1.0,1.0
2626,13508700,10.0,1.0,1.0
2627,11422600,10.0,1.0,1.0
2628,13093400,10.0,1.0,1.0
2629,11469000,10.0,1.0,1.0
2630,12750200,10.0,1.0,1.0
2631,11858400,10.0,1.0,1.0
2632,12847100,10.0,1.0,1.0
2633,12597200,10.0,1.0,1.0
2634,11837000,10.0,1.0,1.0
2635,11942600,10.0,1.0,1.0
2636,12481700,10.0,1.0,1.0
2637,12887700,10.0,1.0,1.0
2638,12256900,10.0,1.0,1.0
2639,13189400,10.0,1.0,1.0
2640,14026100,10.0,1.0,1.0
2641,11509500,10.0,1.0,1.0
2642,13123700,10.0,1.0,1.0
2643,11825700,10.0,1.0,1.0
2644,13288800,10.0,1.0,1.0
2645,11769000,10.0,1.0,1.0
2646,13321900,10.0,1.0,1.0
2647,12060300,10.0,1.0,1.0
2648,13068800,10.0,1.0,1.0
2649,12422300,10.0,1.0,1.0
2650,13770500,10.0,1.0,1.0
2651,11588300,10.0,1.0,1.0
2652,13030700,10.0,1.0,1.0
2653,12556600,10.0,1.0,1.0
2654,13574100,10.0,1.0,1.0
2655,11530300,10.0,1.0,1.0
2656,12888500,10.0,1.0,1.0
2657,12895000,10.0,1.0,1.0
2658,13233100,10.0,1.0,1.0
2659,11786800,10.0,1.0,1.0
2660,12732400,10.0,1.0,1.0
2661,12940400,10.0,1.0,1.0
2662,13397100,10.0,1.0,1.0
2663,11798900,10.0,1.0,1.0
2664,12712200,10.0,1.0,1.0
2665,13239200,10.0,1.0,1.0
2666,11896900,10.0,1.0,1.0
2667,12753200,10.0,1.0,1.0
2668,12559500,10.0,1.0,1.0
2669,12829900,10.0,1.0,1.0
2670,12985900,10.0,1.0,1.0
2671,14134400,10.0,1.0,1.0
2672,10847800,10.0,1.0,1.0
2673,12884500,10.0,1.0,1.0
2674,12387400,10.0,1.0,1.0
2675,13800800,10.0,1.0,1.0
2676,11373100,10.0,1.0,1.0
2677,12948700,10.0,1.0,1.0
2678,12787000,10.0,1.0,1.0
2679,13309300,10.0,1.0,1.0
2680,11428500,10.0,1.0,1.0
2681,12781700,10.0,1.0,1.0
2682,11302300,10.0,1.0,1.0
2683,12914900,10.0,1.0,1.0
2684,11846100,10.0,1.0,1.0
2685,13405200,10.0,1.0,1.0
2686,11195700,10.0,1.0,1.0
2687,12536100,10.0,1.0,1.0
2688,12084700,10.0,1.0,1.0
2689,12733500,10.0,1.0,1.0
2690,12681300,10.0,1.0,1.0
2691,11451100,10.0,1.0,1.0
2692,12708700,10.0,1.0,1.0
2693,12356900,10.0,1.0,1.0
2694,13090700,10.0,1.0,1.0
2695,12667400,10.0,1.0,1.0
2696,11375400,10.0,1.0,1.0
2697,12479400,10.0,1.0,1.0
2698,13135200,10.0,1.0,1.0
2699,11477900,10.0,1.0,1.0
2700,12558200,10.0,1.0,1.0
2701,12354200,10.0,1.0,1.0
2702,13515000,10.0,1.0,1.0
2703,11691700,10.0,1.0,1.0
2704,11638300,10.0,1.0,1.0
2705,12398800,10.0,1.0,1.0
2706,13509100,10.0,1.0,1.0
2707,11231400,10.0,1.0,1.0
2708,12317100,10.0,1.0,1.0
2709,12318200,10.0,1.0,1.0
2710,13928400,10.0,1.0,1.0
2711,11552300,10.0,1.0,1.0
2712,11848600,10.0,1.0,1.0
2713,12339300,10.0,1.0,1.0
2714,12347300,10.0,1.0,1.0
2715,13157400,10.0,1.0,1.0
2716,11877800,10.0,1.0,1.0
2717,12381700,10.0,1.0,1.0
2718,12294200,10.0,1.0,1.0
2719,12478800,10.0,1.0,1.0
2720,15624600,10.0,1.0,1.0
2721,9994700,10.0,1.0,1.0
2722,12648600,10.0,1.0,1.0
2723,12400400,10.0,1.0,1.0
2724,12976600,10.0,1.0,1.0
2725,11419000,10.0,1.0,1.0
2726,12527200,10.0,1.0,1.0
2727,12647700,10.0,1.0,1.0
2728,12507300,10.0,1.0,1.0
2729,13308800,10.0,1.0,1.0
2730,11429600,10.0,1.0,1.0
2731,12873100,10.0,1.0,1.0
2732,12372900,10.0,1.0,1.0
2733,12603200,10.0,1.0,1.0
2734,12333500,10.0,1.0,1.0
2735,12557700,10.0,1.0,1.0
2736,12556000,10.0,1.0,1.0
2737,12571000,10.0,1.0,1.0
2738,12991200,10.0,1.0,1.0
2739,11382400,10.0,1.0,1.0
2740,12616000,10.0,1.0,1.0
2741,12566500,10.0,1.0,1.0
2742,11898800,10.0,1.0,1.0
2743,11966100,10.0,1.0,1.0
2744,13130600,10.0,1.0,1.0
2745,12246100,10.0,1.0,1.0
2746,11477300,10.0,1.0,1.0
2747,12525900,10.0,1.0,1.0
2748,12542000,10.0,1.0,1.0
2749,14066900,10.0,1.0,1.0
2750,11133600,10.0,1.0,1.0
2751,12469300,10.0,1.0,1.0
2752,12405100,10.0,1.0,1.0
2753,13396400,10.0,1.0,1.0
2754,11251200,10.0,1.0,1.0
2755,12836500,10.0,1.0,1.0
2756,11733700,10.0,1.0,1.0
2757,13493300,10.0,1.0,1.0
2758,11031700,10.0,1.0,1.0
2759,12567700,10.0,1.0,1.0
2760,12578000,10.0,1.0,1.0
2761,12916200,10.0,1.0,1.0
2762,11678000,10.0,1.0,1.0
2763,12621500,10.0,1.0,1.0
2764,12528200,10.0,1.0,1.0
2765,12279400,10.0,1.0,1.0
2766,13072100,10.0,1.0,1.0
2767,12397800,10.0,1.0,1.0
2768,12806400,10.0,1.0,1.0
2769,13371500,10.0,1.0,1.0
2770,10339800,10.0,1.0,1.0
2771,12498200,10.0,1.0,1.0
2772,12805900,10.0,1.0,1.0
2773,11505900,10.0,1.0,1.0
2774,12736900,10.0,1.0,1.0
2775,12558400,10.0,1.0,1.0
2776,13039100,10.0,1.0,1.0
2777,11345000,10.0,1.0,1.0
2778,12124100,10.0,1.0,1.0
2779,12625900,10.0,1.0,1.0
2780,12447500,10.0,1.0,1.0
2781,11621700,10.0,1.0,1.0
2782,12703200,10.0,1.0,1.0
2783,12693100,10.0,1.0,1.0
2784,11851500,10.0,1.0,1.0
2785,12270700,10.0,1.0,1.0
2786,12574600,10.0,1.0,1.0
2787,12513800,10.0,1.0,1.0
2788,12554200,10.0,1.0,1.0
2789,12075100,10.0,1.0,1.0
2790,11586700,10.0,1.0,1.0
2791,13048400,10.0,1.0,1.0
2792,11479200,10.0,1.0,1.0
2793,12634500,10.0,1.0,1.0
2794,12569600,10.0,1.0,1.0
2795,13077900,10.0,1.0,1.0
2796,11166300,10.0,1.0,1.0
2797,12901100,10.0,1.0,1.0
2798,11669100,10.0,1.0,1.0
2799,13858700,10.0,1.0,1.0
2800,10714100,10.0,1.0,1.0
2801,12500100,10.0,1.0,1.0
2802,13864600,10.0,1.0,1.0
2803,12213700,10.0,1.0,1.0
2804,11278400,10.0,1.0,1.0
2805,12183700,10.0,1.0,1.0
2806,12682200,10.0,1.0,1.0
2807,12098300,10.0,1.0,1.0
2808,11515200,10.0,1.0,1.0
2809,12927400,10.0,1.0,1.0
2810,13296900,10.0,1.0,1.0
2811,11747300,10.0,1.0,1.0
2812,12365500,10.0,1.0,1.0
2813,13220700,10.0,1.0,1.0
2814,12673500,10.0,1.0,1.0
2815,9980000,10.0,1.0,1.0
2816,13121100,10.0,1.0,1.0
2817,11809300,10.0,1.0,1.0
2818,13114100,10.0,1.0,1.0
2819,11095700,10.0,1.0,1.0
2820,12497900,10.0,1.0,1.0
2821,13073300,10.0,1.0,1.0
2822,13330800,10.0,1.0,1.0
2823,9935800,10.0,1.0,1.0
2824,12992700,10.0,1.0,1.0
2825,12056900,10.0,1.0,1.0
2826,11640600,10.0,1.0,1.0
2827,12540700,10.0,1.0,1.0
2828,12263700,10.0,1.0,1.0
2829,13535900,10.0,1.0,1.0
2830,11003100,10.0,1.0,1.0
2831,12700300,10.0,1.0,1.0
2832,12802000,10.0,1.0,1.0
2833,13077600,10.0,1.0,1.0
2834,11983800,10.0,1.0,1.0
2835,11589500,10.0,1.0,1.0
2836,12679600,10.0,1.0,1.0
2837,13777200,10.0,1.0,1.0
2838,11267200,10.0,1.0,1.0
2839,13013000,10.0,1.0,1.0
2840,12058500,10.0,1.0,1.0
2841,12546800,10.0,1.0,1.0
2842,11206100,10.0,1.0,1.0
2843,12368000,10.0,1.0,1.0
2844,12542100,10.0,1.0,1.0
2845,13283800,10.0,1.0,1.0
2846,11259200,10.0,1.0,1.0
2847,12487200,10.0,1.0,1.0
2848,13223800,10.0,1.0,1.0
2849,13458800,10.0,1.0,1.0
2850,10375000,10.0,1.0,1.0
2851,12841600,10.0,1.0,1.0
2852,13380600,10.0,1.0,1.0
2853,12923300,10.0,1.0,1.0
2854,10888700,10.0,1.0,1.0
2855,12532900,10.0,1.0,1.0
2856,13071300,10.0,1.0,1.0
2857,12030500,10.0,1.0,1.0
2858,11740100,10.0,1.0,1.0
2859,12712500,10.0,1.0,1.0
2860,12911300,10.0,1.0,1.0
2861,12351800,10.0,1.0,1.0
2862,11893900,10.0,1.0,1.0
2863,12738000,10.0,1.0,1.0
2864,13042000,10.0,1.0,1.0
2865,12144700,10.0,1.0,1.0
2866,11795700,10.0,1.0,1.0
2867,12391200,10.0,1.0,1.0
2868,12947200,10.0,1.0,1.0
2869,12158300,10.0,1.0,1.0
2870,11967000,10.0,1.0,1.0
2871,12695700,10.0,1.0,1.0
2872,12588400,10.0,1.0,1.0
2873,11735300,10.0,1.0,1.0
2874,12179900,10.0,1.0,1.0
2875,12783000,10.0,1.0,1.0
2876,12631700,10.0,1.0,1.0
2877,11293500,10.0,1.0,1.0
2878,12703700,10.0,1.0,1.0
2879,13059500,10.0,1.0,1.0
2880,12641300,10.0,1.0,1.0
2881,12928700,10.0,1.0,1.0
2882,12421500,10.0,1.0,1.0
2883,12353600,10.0,1.0,1.0
2884,13636900,10.0,1.0,1.0
2885,11536800,10.0,1.0,1.0
2886,12832500,10.0,1.0,1.0
2887,12779600,10.0,1.0,1.0
2888,13582000,10.0,1.0,1.0
2889,12246300,10.0,1.0,1.0
2890,12136900,10.0,1.0,1.0
2891,12652600,10.0,1.0,1.0
2892,13422000,10.0,1.0,1.0
2893,11572000,10.0,1.0,1.0
2894,11933300,10.0,1.0,1.0
2895,13446600,10.0,1.0,1.0
2896,12592000,10.0,1.0,1.0
2897,11245600,10.0,1.0,1.0
2898,12521100,10.0,1.0,1.0
2899,12811700,10.0,1.0,1.0
2900,13631900,10.0,1.0,1.0
2901,11477200,10.0,1.0,1.0
2902,11941300,10.0,1.0,1.0
2903,13120000,10.0,1.0,1.0
2904,12690400,10.0,1.0,1.0
2905,11263900,10.0,1.0,1.0
2906,12687000,10.0,1.0,1.0
2907,13245700,10.0,1.0,1.0
2908,12164900,10.0,1.0,1.0
2909,11787500,10.0,1.0,1.0
2910,12783900,10.0,1.0,1.0
2911,13599700,10.0,1.0,1.0
2912,13254500,10.0,1.0,1.0
2913,10457600,10.0,1.0,1.0
2914,12519600,10.0,1.0,1.0
2915,13424800,10.0,1.0,1.0
2916,12657000,10.0,1.0,1.0
2917,11382600,10.0,1.0,1.0
2918,12886700,10.0,1.0,1.0
2919,13278200,10.0,1.0,1.0
2920,12016100,10.0,1.0,1.0
2921,11466800,10.0,1.0,1.0
2922,12654900,10.0,1.0,1.0
2923,13019400,10.0,1.0,1.0
2924,12385000,10.0,1.0,1.0
2925,11959200,10.0,1.0,1.0
2926,12928200,10.0,1.0,1.0
2927,12774200,10.0,1.0,1.0
2928,13039500,10.0,1.0,1.0
2929,12276600,10.0,1.0,1.0
2930,11626400,10.0,1.0,1.0
2931,12733300,10.0,1.0,1.0
2932,12425100,10.0,1.0,1.0
2933,12296300,10.0,1.0,1.0
2934,11942100,10.0,1.0,1.0
2935,13232200,10.0,1.0,1.0
2936,14867700,10.0,1.0,1.0
2937,8911800,10.0,1.0,1.0
2938,12562600,10.0,1.0,1.0
2939,13303500,10.0,1.0,1.0
2940,11992200,10.0,1.0,1.0
2941,11647100,10.0,1.0,1.0
2942,12858600,10.0,1.0,1.0
2943,12549900,10.0,1.0,1.0
2944,13058800,10.0,1.0,1.0
2945,11780700,10.0,1.0,1.0
2946,13278400,10.0,1.0,1.0
2947,12421700,10.0,1.0,1.0
2948,11929600,10.0,1.0,1.0
2949,11892700,10.0,1.0,1.0
2950,12566000,10.0,1.0,1.0
2951,13853500,10.0,1.0,1.0
2952,12614300,10.0,1.0,1.0
2953,11207300,10.0,1.0,1.0
2954,12759400,10.0,1.0,1.0
2955,13029500,10.0,1.0,1.0
2956,12498400,10.0,1.0,1.0
2957,11314300,10.0,1.0,1.0
2958,13291500,10.0,1.0,1.0
2959,12465000,10.0,1.0,1.0
2960,11238800,10.0,1.0,1.0
2961,13008200,10.0,1.0,1.0
2962,12624600,10.0,1.0,1.0
2963,13517800,10.0,1.0,1.0
2964,11845400,10.0,1.0,1.0
2965,11690700,10.0,1.0,1.0
2966,12689100,10.0,1.0,1.0
2967,13466100,10.0,1.0,1.0
2968,11504600,10.0,1.0,1.0
2969,12357000,10.0,1.0,1.0
2970,12363400,10.0,1.0,1.0
2971,13996000,10.0,1.0,1.0
2972,11638400,10.0,1.0,1.0
2973,12393800,10.0,1.0,1.0
2974,12516500,10.0,1.0,1.0
2975,13933100,10.0,1.0,1.0
2976,12392300,10.0,1.0,1.0
2977,12334100,10.0,1.0,1.0
2978,11551800,10.0,1.0,1.0
2979,12920400,10.0,1.0,1.0
2980,12090500,10.0,1.0,1.0
2981,12172000,10.0,1.0,1.0
2982,12643000,10.0,1.0,1.0
2983,13367400,10.0,1.0,1.0
2984,12048000,10.0,1.0,1.0
2985,11961100,10.0,1.0,1.0
2986,13248000,10.0,1.0,1.0
2987,12436900,10.0,1.0,1.0
2988,11665700,10.0,1.0,1.0
2989,12037500,10.0,1.0,1.0
2990,12614300,10.0,1.0,1.0
2991,13580000,10.0,1.0,1.0
2992,12126800,10.0,1.0,1.0
2993,11922300,10.0,1.0,1.0
2994,12502600,10.0,1.0,1.0
2995,13598000,10.0,1.0,1.0
2996,11496600,10.0,1.0,1.0
2997,11928500,10.0,1.0,1.0
2998,12566000,10.0,1.0,1.0
2999,12976000,10.0,1.0,1.0
3000,12008900,10.0,1.0,1.0
3001,13049600,10.0,1.0,1.0
3002,12440600,10.0,1.0,1.0
3003,13657500,10.0,1.0,1.0
3004,11150200,10.0,1.0,1.0
3005,12652500,10.0,1.0,1.0
3006,12501400,10.0,1.0,1.0
3007,13243900,10.0,1.0,1.0
3008,11798200,10.0,1.0,1.0
3009,12702500,10.0,1.0,1.0
3010,12811700,10.0,1.0,1.0
3011,14318200,10.0,1.0,1.0
3012,11733100,10.0,1.0,1.0
3013,12096100,10.0,1.0,1.0
3014,12844200,10.0,1.0,1.0
3015,13571600,10.0,1.0,1.0
3016,11868800,10.0,1.0,1.0
3017,11619800,10.0,1.0,1.0
3018,12771200,10.0,1.0,1.0
3019,13605100,10.0,1.0,1.0
3020,11797300,10.0,1.0,1.0
3021,12755500,10.0,1.0,1.0
3022,11586700,10.0,1.0,1.0
3023,13557600,10.0,1.0,1.0
3024,12024400,10.0,1.0,1.0
3025,11767300,10.0,1.0,1.0
3026,12503300,10.0,1.0,1.0
3027,13329900,10.0,1.0,1.0
3028,12060600,10.0,1.0,1.0
3029,12032100,10.0,1.0,1.0
3030,12576600,10.0,1.0,1.0
3031,14543500,10.0,1.0,1.0
3032,10304200,10.0,1.0,1.0
3033,13008600,10.0,1.0,1.0
3034,12827900,10.0,1.0,1.0
3035,13222400,10.0,1.0,1.0
3036,12028300,10.0,1.0,1.0
3037,12219300,10.0,1.0,1.0
3038,12869600,10.0,1.0,1.0
3039,13108500,10.0,1.0,1.0
3040,13048400,10.0,1.0,1.0
3041,11812500,10.0,1.0,1.0
3042,13699300,10.0,1.0,1.0
3043,11172500,10.0,1.0,1.0
3044,13531300,10.0,1.0,1.0
3045,12294400,10.0,1.0,1.0
3046,12079300,10.0,1.0,1.0
3047,12039800,10.0,1.0,1.0
3048,13904500,10.0,1.0,1.0
3049,11580400,10.0,1.0,1.0
3050,12689800,10.0,1.0,1.0
3051,12422000,10.0,1.0,1.0
3052,14279800,10.0,1.0,1.0
3053,11457500,10.0,1.0,1.0
3054,12109500,10.0,1.0,1.0
3055,13050500,10.0,1.0,1.0
3056,13026200,10.0,1.0,1.0
3057,11248000,10.0,1.0,1.0
3058,13311700,10.0,1.0,1.0
3059,11740800,10.0,1.0,1.0
3060,14356800,10.0,1.0,1.0
3061,11495800,10.0,1.0,1.0
3062,12443100,10.0,1.0,1.0
3063,12396000,10.0,1.0,1.0
3064,13746200,10.0,1.0,1.0
3065,11146300,10.0,1.0,1.0
3066,12707000,10.0,1.0,1.0
3067,12603400,10.0,1.0,1.0
3068,14016500,10.0,1.0,1.0
3069,11189900,10.0,1.0,1.0
3070,12354500,10.0,1.0,1.0
3071,13047300,10.0,1.0,1.0
3072,13539400,10.0,1.0,1.0
3073,11449700,10.0,1.0,1.0
3074,13013200,10.0,1.0,1.0
3075,12616300,10.0,1.0,1.0
3076,13793700,10.0,1.0,1.0
3077,11435800,10.0,1.0,1.0
3078,11922800,10.0,1.0,1.0
3079,12738900,10.0,1.0,1.0
3080,13004100,10.0,1.0,1.0
3081,13080300,10.0,1.0,1.0
3082,12301200,10.0,1.0,1.0
3083,12014300,10.0,1.0,1.0
3084,14342000,10.0,1.0,1.0
3085,10672600,10.0,1.0,1.0
3086,12520700,10.0,1.0,1.0
3087,12906200,10.0,1.0,1.0
3088,13662000,10.0,1.0,1.0
3089,12376800,10.0,1.0,1.0
3090,11592700,10.0,1.0,1.0
3091,12524800,10.0,1.0,1.0
3092,13325600,10.0,1.0,1.0
3093,12272200,10.0,1.0,1.0
3094,11810100,10.0,1.0,1.0
3095,12653600,10.0,1.0,1.0
3096,12997900,10.0,1.0,1.0
3097,13041900,10.0,1.0,1.0
3098,11850900,10.0,1.0,1.0
3099,12530800,10.0,1.0,1.0
3100,12989600,10.0,1.0,1.0
3101,12297400,10.0,1.0,1.0
3102,11567800,10.0,1.0,1.0
3103,12737100,10.0,1.0,1.0
3104,13348900,10.0,1.0,1.0
3105,11779700,10.0,1.0,1.0
3106,12158000,10.0,1.0,1.0
3107,13047600,10.0,1.0,1.0
3108,12675100,10.0,1.0,1.0
3109,11442000,10.0,1.0,1.0
3110,12702400,10.0,1.0,1.0
3111,12555300,10.0,1.0,1.0
3112,13172300,10.0,1.0,1.0
3113,11963000,10.0,1.0,1.0
3114,12781400,10.0,1.0,1.0
3115,12678000,10.0,1.0,1.0
3116,13096000,10.0,1.0,1.0
3117,12463800,10.0,1.0,1.0
3118,11765400,10.0,1.0,1.0
3119,12751100,10.0,1.0,1.0
3120,13294100,10.0,1.0,1.0
3121,13648600,10.0,1.0,1.0
3122,12209000,10.0,1.0,1.0
3123,13133700,10.0,1.0,1.0
3124,12225800,10.0,1.0,1.0
3125,13448100,10.0,1.0,1.0
3126,11080900,10.0,1.0,1.0
3127,12810400,10.0,1.0,1.0
3128,12148900,10.0,1.0,1.0
